x-axis,V2,I2,P2
second,Volt,Ampere,Watt
+26.81900E+00,+5.44296E+00,+850.17E-03,+4.62751E+00
+26.82000E+00,+5.44636E+00,+859.78E-03,+4.68318E+00
+26.82100E+00,+5.44819E+00,+860.61E-03,+4.68812E+00
+26.82200E+00,+5.44606E+00,+852.15E-03,+4.64107E+00
+26.82300E+00,+5.44134E+00,+896.84E-03,+4.87955E+00
+26.82400E+00,+5.44814E+00,+932.82E-03,+5.08259E+00
+26.82500E+00,+5.44252E+00,+978.85E-03,+5.32701E+00
+26.82600E+00,+5.44062E+00,+959.43E-03,+5.21995E+00
+26.82700E+00,+5.43926E+00,+951.01E-03,+5.17351E+00
+26.82800E+00,+5.43928E+00,+997.71E-03,+5.42650E+00
+26.82900E+00,+5.43806E+00,+1.00295E+00,+5.45302E+00
+26.83000E+00,+5.44000E+00,+955.04E-03,+5.19560E+00
+26.83100E+00,+5.44415E+00,+944.98E-03,+5.14543E+00
+26.83200E+00,+5.43719E+00,+987.24E-03,+5.36714E+00
+26.83300E+00,+5.44089E+00,+976.85E-03,+5.31419E+00
+26.83400E+00,+5.44154E+00,+967.86E-03,+5.26692E+00
+26.83500E+00,+5.44335E+00,+900.49E-03,+4.90159E+00
+26.83600E+00,+5.44260E+00,+891.05E-03,+4.84994E+00
+26.83700E+00,+5.44589E+00,+896.03E-03,+4.87949E+00
+26.83800E+00,+5.44728E+00,+898.74E-03,+4.89548E+00
+26.83900E+00,+5.44248E+00,+889.36E-03,+4.83991E+00
+26.84000E+00,+5.44442E+00,+902.02E-03,+4.91106E+00
+26.84100E+00,+5.44560E+00,+895.50E-03,+4.87582E+00
+26.84200E+00,+5.44158E+00,+897.59E-03,+4.88349E+00
+26.84300E+00,+5.44234E+00,+892.38E-03,+4.85672E+00
+26.84400E+00,+5.44470E+00,+907.70E-03,+4.94309E+00
+26.84500E+00,+5.44459E+00,+881.59E-03,+4.79964E+00
+26.84600E+00,+5.44312E+00,+869.56E-03,+4.73283E+00
+26.84700E+00,+5.44068E+00,+915.11E-03,+4.97892E+00
+26.84800E+00,+5.44584E+00,+921.46E-03,+5.01772E+00
+26.84900E+00,+5.43917E+00,+931.33E-03,+5.06504E+00
+26.85000E+00,+5.44758E+00,+923.65E-03,+5.03089E+00
+26.85100E+00,+5.44414E+00,+926.37E-03,+5.04308E+00
+26.85200E+00,+5.44225E+00,+912.43E-03,+4.96485E+00
+26.85300E+00,+5.44221E+00,+905.36E-03,+4.92653E+00
+26.85400E+00,+5.44081E+00,+900.62E-03,+4.89991E+00
+26.85500E+00,+5.44385E+00,+890.08E-03,+4.84519E+00
+26.85600E+00,+5.44088E+00,+893.77E-03,+4.86335E+00
+26.85700E+00,+5.44399E+00,+897.35E-03,+4.88593E+00
+26.85800E+00,+5.44592E+00,+891.08E-03,+4.85348E+00
+26.85900E+00,+5.44572E+00,+893.24E-03,+4.86384E+00
+26.86000E+00,+5.44016E+00,+895.04E-03,+4.86980E+00
+26.86100E+00,+5.44602E+00,+894.13E-03,+4.86859E+00
+26.86200E+00,+5.44030E+00,+896.22E-03,+4.87545E+00
+26.86300E+00,+5.44812E+00,+893.78E-03,+4.86965E+00
+26.86400E+00,+5.44648E+00,+895.90E-03,+4.87939E+00
+26.86500E+00,+5.44653E+00,+893.50E-03,+4.86683E+00
+26.86600E+00,+5.44464E+00,+892.56E-03,+4.85950E+00
+26.86700E+00,+5.44148E+00,+886.68E-03,+4.82532E+00
+26.86800E+00,+5.44076E+00,+912.34E-03,+4.96385E+00
+26.86900E+00,+5.44330E+00,+886.95E-03,+4.82733E+00
+26.87000E+00,+5.44395E+00,+894.04E-03,+4.86668E+00
+26.87100E+00,+5.44671E+00,+874.80E-03,+4.76431E+00
+26.87200E+00,+5.44213E+00,+896.13E-03,+4.87677E+00
+26.87300E+00,+5.44328E+00,+890.08E-03,+4.84465E+00
+26.87400E+00,+5.44399E+00,+905.10E-03,+4.92797E+00
+26.87500E+00,+5.44229E+00,+889.73E-03,+4.84127E+00
+26.87600E+00,+5.44761E+00,+910.63E-03,+4.96133E+00
+26.87700E+00,+5.44627E+00,+899.52E-03,+4.89872E+00
+26.87800E+00,+5.44760E+00,+884.53E-03,+4.81870E+00
+26.87900E+00,+5.44328E+00,+898.04E-03,+4.88787E+00
+26.88000E+00,+5.44212E+00,+898.19E-03,+4.88895E+00
+26.88100E+00,+5.44076E+00,+890.18E-03,+4.84346E+00
+26.88200E+00,+5.44244E+00,+897.93E-03,+4.88624E+00
+26.88300E+00,+5.44316E+00,+901.51E-03,+4.90698E+00
+26.88400E+00,+5.44408E+00,+893.92E-03,+4.86656E+00
+26.88500E+00,+5.44282E+00,+899.44E-03,+4.89473E+00
+26.88600E+00,+5.44492E+00,+888.62E-03,+4.83814E+00
+26.88700E+00,+5.44010E+00,+892.73E-03,+4.85718E+00
+26.88800E+00,+5.44622E+00,+891.35E-03,+4.85538E+00
+26.88900E+00,+5.44488E+00,+897.26E-03,+4.88516E+00
+26.89000E+00,+5.44478E+00,+903.92E-03,+4.92190E+00
+26.89100E+00,+5.44334E+00,+893.31E-03,+4.86282E+00
+26.89200E+00,+5.44436E+00,+886.25E-03,+4.82448E+00
+26.89300E+00,+5.44598E+00,+897.71E-03,+4.88799E+00
+26.89400E+00,+5.44350E+00,+888.32E-03,+4.83535E+00
+26.89500E+00,+5.44162E+00,+896.41E-03,+4.87834E+00
+26.89600E+00,+5.44122E+00,+905.13E-03,+4.92537E+00
+26.89700E+00,+5.44622E+00,+906.57E-03,+4.93702E+00
+26.89800E+00,+5.44182E+00,+913.30E-03,+4.96915E+00
+26.89900E+00,+5.44319E+00,+894.58E-03,+4.86957E+00
+26.90000E+00,+5.44209E+00,+883.01E-03,+4.80511E+00
+26.90100E+00,+5.44660E+00,+900.84E-03,+4.90583E+00
+26.90200E+00,+5.44273E+00,+897.31E-03,+4.88432E+00
+26.90300E+00,+5.44781E+00,+891.60E-03,+4.85667E+00
+26.90400E+00,+5.44270E+00,+889.13E-03,+4.83959E+00
+26.90500E+00,+5.44545E+00,+890.20E-03,+4.84742E+00
+26.90600E+00,+5.44926E+00,+895.03E-03,+4.87645E+00
+26.90700E+00,+5.44541E+00,+894.94E-03,+4.87316E+00
+26.90800E+00,+5.44431E+00,+882.87E-03,+4.80624E+00
+26.90900E+00,+5.44260E+00,+899.01E-03,+4.89353E+00
+26.91000E+00,+5.44492E+00,+887.12E-03,+4.82928E+00
+26.91100E+00,+5.44322E+00,+895.87E-03,+4.87641E+00
+26.91200E+00,+5.44580E+00,+899.98E-03,+4.90197E+00
+26.91300E+00,+5.44444E+00,+875.87E-03,+4.76812E+00
+26.91400E+00,+5.44962E+00,+894.33E-03,+4.87367E+00
+26.91500E+00,+5.44756E+00,+876.67E-03,+4.77533E+00
+26.91600E+00,+5.44681E+00,+895.06E-03,+4.87476E+00
+26.91700E+00,+5.44695E+00,+892.83E-03,+4.86320E+00
+26.91800E+00,+5.44675E+00,+894.97E-03,+4.87534E+00
+26.91900E+00,+5.44328E+00,+903.14E-03,+4.91531E+00
+26.92000E+00,+5.44371E+00,+904.22E-03,+4.92235E+00
+26.92100E+00,+5.44048E+00,+900.41E-03,+4.89846E+00
+26.92200E+00,+5.44213E+00,+915.46E-03,+4.98148E+00
+26.92300E+00,+5.44401E+00,+905.19E-03,+4.92695E+00
+26.92400E+00,+5.44468E+00,+895.62E-03,+4.87619E+00
+26.92500E+00,+5.44319E+00,+905.94E-03,+4.93046E+00
+26.92600E+00,+5.43667E+00,+972.54E-03,+5.28750E+00
+26.92700E+00,+5.44151E+00,+966.37E-03,+5.25789E+00
+26.92800E+00,+5.43791E+00,+966.98E-03,+5.25859E+00
+26.92900E+00,+5.44419E+00,+943.94E-03,+5.13973E+00
+26.93000E+00,+5.43995E+00,+963.46E-03,+5.24118E+00
+26.93100E+00,+5.43996E+00,+959.03E-03,+5.21774E+00
+26.93200E+00,+5.43541E+00,+982.87E-03,+5.34238E+00
+26.93300E+00,+5.43860E+00,+963.89E-03,+5.24204E+00
+26.93400E+00,+5.44226E+00,+953.83E-03,+5.19041E+00
+26.93500E+00,+5.44049E+00,+961.84E-03,+5.23342E+00
+26.93600E+00,+5.43860E+00,+958.21E-03,+5.21083E+00
+26.93700E+00,+5.44509E+00,+889.53E-03,+4.84308E+00
+26.93800E+00,+5.44367E+00,+864.43E-03,+4.70598E+00
+26.93900E+00,+5.44758E+00,+879.74E-03,+4.79231E+00
+26.94000E+00,+5.44333E+00,+877.23E-03,+4.77461E+00
+26.94100E+00,+5.44516E+00,+892.37E-03,+4.85910E+00
+26.94200E+00,+5.44490E+00,+877.60E-03,+4.77740E+00
+26.94300E+00,+5.44192E+00,+881.53E-03,+4.79774E+00
+26.94400E+00,+5.44168E+00,+877.12E-03,+4.77343E+00
+26.94500E+00,+5.43975E+00,+885.82E-03,+4.81898E+00
+26.94600E+00,+5.44422E+00,+882.23E-03,+4.80241E+00
+26.94700E+00,+5.44754E+00,+904.91E-03,+4.92891E+00
+26.94800E+00,+5.44077E+00,+906.40E-03,+4.93170E+00
+26.94900E+00,+5.43899E+00,+951.85E-03,+5.17738E+00
+26.95000E+00,+5.44024E+00,+918.13E-03,+4.99480E+00
+26.95100E+00,+5.44601E+00,+895.80E-03,+4.87866E+00
+26.95200E+00,+5.44679E+00,+910.83E-03,+4.96140E+00
+26.95300E+00,+5.44284E+00,+910.31E-03,+4.95505E+00
+26.95400E+00,+5.44359E+00,+907.74E-03,+4.94177E+00
+26.95500E+00,+5.44857E+00,+908.41E-03,+4.94866E+00
+26.95600E+00,+5.44316E+00,+904.90E-03,+4.92508E+00
+26.95700E+00,+5.44428E+00,+895.53E-03,+4.87568E+00
+26.95800E+00,+5.44400E+00,+897.81E-03,+4.88744E+00
+26.95900E+00,+5.44037E+00,+900.57E-03,+4.90018E+00
+26.96000E+00,+5.44365E+00,+909.89E-03,+4.95244E+00
+26.96100E+00,+5.44602E+00,+910.90E-03,+4.96070E+00
+26.96200E+00,+5.44223E+00,+903.41E-03,+4.91599E+00
+26.96300E+00,+5.44059E+00,+907.35E-03,+4.93674E+00
+26.96400E+00,+5.44323E+00,+904.21E-03,+4.92112E+00
+26.96500E+00,+5.44233E+00,+915.70E-03,+4.98395E+00
+26.96600E+00,+5.44051E+00,+906.96E-03,+4.93359E+00
+26.96700E+00,+5.44300E+00,+910.48E-03,+4.95633E+00
+26.96800E+00,+5.44760E+00,+908.73E-03,+4.95077E+00
+26.96900E+00,+5.44187E+00,+929.25E-03,+5.05681E+00
+26.97000E+00,+5.44476E+00,+903.65E-03,+4.92113E+00
+26.97100E+00,+5.44453E+00,+899.51E-03,+4.89711E+00
+26.97200E+00,+5.43882E+00,+901.31E-03,+4.90302E+00
+26.97300E+00,+5.44198E+00,+903.73E-03,+4.91812E+00
+26.97400E+00,+5.44040E+00,+901.56E-03,+4.90454E+00
+26.97500E+00,+5.44223E+00,+903.48E-03,+4.91674E+00
+26.97600E+00,+5.44409E+00,+885.03E-03,+4.81730E+00
+26.97700E+00,+5.44590E+00,+905.24E-03,+4.92987E+00
+26.97800E+00,+5.44032E+00,+912.62E-03,+4.96544E+00
+26.97900E+00,+5.44412E+00,+906.08E-03,+4.93346E+00
+26.98000E+00,+5.44305E+00,+905.15E-03,+4.92664E+00
+26.98100E+00,+5.44371E+00,+894.34E-03,+4.86762E+00
+26.98200E+00,+5.44355E+00,+907.45E-03,+4.93929E+00
+26.98300E+00,+5.44364E+00,+914.44E-03,+4.97834E+00
+26.98400E+00,+5.44336E+00,+898.20E-03,+4.88855E+00
+26.98500E+00,+5.43974E+00,+911.10E-03,+4.95690E+00
+26.98600E+00,+5.44520E+00,+917.00E-03,+4.99336E+00
+26.98700E+00,+5.44413E+00,+921.29E-03,+5.01594E+00
+26.98800E+00,+5.43917E+00,+909.77E-03,+4.94800E+00
+26.98900E+00,+5.44145E+00,+902.65E-03,+4.91219E+00
+26.99000E+00,+5.44435E+00,+910.18E-03,+4.95548E+00
+26.99100E+00,+5.44140E+00,+910.89E-03,+4.95596E+00
+26.99200E+00,+5.44014E+00,+904.15E-03,+4.91853E+00
+26.99300E+00,+5.44354E+00,+901.95E-03,+4.90923E+00
+26.99400E+00,+5.44456E+00,+895.97E-03,+4.87845E+00
+26.99500E+00,+5.44154E+00,+912.06E-03,+4.96293E+00
+26.99600E+00,+5.44180E+00,+921.24E-03,+5.01246E+00
+26.99700E+00,+5.44492E+00,+907.31E-03,+4.94101E+00
+26.99800E+00,+5.44536E+00,+897.62E-03,+4.88754E+00
+26.99900E+00,+5.44404E+00,+907.98E-03,+4.94308E+00
+27.00000E+00,+5.44669E+00,+911.93E-03,+4.96741E+00
+27.00100E+00,+5.44314E+00,+904.70E-03,+4.92511E+00
+27.00200E+00,+5.44603E+00,+902.43E-03,+4.91516E+00
+27.00300E+00,+5.44137E+00,+906.07E-03,+4.93097E+00
+27.00400E+00,+5.44325E+00,+900.83E-03,+4.90378E+00
+27.00500E+00,+5.44127E+00,+913.06E-03,+4.96834E+00
+27.00600E+00,+5.44195E+00,+904.84E-03,+4.92483E+00
+27.00700E+00,+5.44192E+00,+903.81E-03,+4.91865E+00
+27.00800E+00,+5.44321E+00,+889.58E-03,+4.84131E+00
+27.00900E+00,+5.44151E+00,+913.31E-03,+4.97027E+00
+27.01000E+00,+5.44561E+00,+881.80E-03,+4.80121E+00
+27.01100E+00,+5.44240E+00,+896.73E-03,+4.88067E+00
+27.01200E+00,+5.44545E+00,+874.81E-03,+4.76456E+00
+27.01300E+00,+5.44416E+00,+905.13E-03,+4.92731E+00
+27.01400E+00,+5.44141E+00,+871.66E-03,+4.74290E+00
+27.01500E+00,+5.44375E+00,+906.85E-03,+4.93596E+00
+27.01600E+00,+5.44205E+00,+875.22E-03,+4.76292E+00
+27.01700E+00,+5.44480E+00,+870.20E-03,+4.73719E+00
+27.01800E+00,+5.44742E+00,+856.38E-03,+4.66543E+00
+27.01900E+00,+5.44454E+00,+891.37E-03,+4.85306E+00
+27.02000E+00,+5.44658E+00,+868.16E-03,+4.72840E+00
+27.02100E+00,+5.44708E+00,+872.40E-03,+4.75143E+00
+27.02200E+00,+5.44518E+00,+874.61E-03,+4.76230E+00
+27.02300E+00,+5.44306E+00,+890.92E-03,+4.84940E+00
+27.02400E+00,+5.44569E+00,+880.22E-03,+4.79349E+00
+27.02500E+00,+5.44807E+00,+884.41E-03,+4.81866E+00
+27.02600E+00,+5.44365E+00,+892.34E-03,+4.85775E+00
+27.02700E+00,+5.44240E+00,+889.82E-03,+4.84224E+00
+27.02800E+00,+5.43351E+00,+971.03E-03,+5.27568E+00
+27.02900E+00,+5.43931E+00,+952.73E-03,+5.18264E+00
+27.03000E+00,+5.44260E+00,+971.69E-03,+5.28813E+00
+27.03100E+00,+5.44070E+00,+945.59E-03,+5.14505E+00
+27.03200E+00,+5.44335E+00,+926.99E-03,+5.04598E+00
+27.03300E+00,+5.44239E+00,+911.46E-03,+4.96062E+00
+27.03400E+00,+5.44031E+00,+907.07E-03,+4.93453E+00
+27.03500E+00,+5.44678E+00,+881.90E-03,+4.80267E+00
+27.03600E+00,+5.44322E+00,+899.04E-03,+4.89445E+00
+27.03700E+00,+5.44433E+00,+901.69E-03,+4.90936E+00
+27.03800E+00,+5.44145E+00,+892.43E-03,+4.85569E+00
+27.03900E+00,+5.44468E+00,+886.07E-03,+4.82440E+00
+27.04000E+00,+5.44620E+00,+890.92E-03,+4.85180E+00
+27.04100E+00,+5.44528E+00,+868.45E-03,+4.72884E+00
+27.04200E+00,+5.44399E+00,+867.63E-03,+4.72361E+00
+27.04300E+00,+5.45022E+00,+848.89E-03,+4.62720E+00
+27.04400E+00,+5.44852E+00,+853.03E-03,+4.64830E+00
+27.04500E+00,+5.44839E+00,+858.69E-03,+4.67770E+00
+27.04600E+00,+5.44439E+00,+860.68E-03,+4.68563E+00
+27.04700E+00,+5.44205E+00,+882.28E-03,+4.80102E+00
+27.04800E+00,+5.45137E+00,+863.51E-03,+4.70679E+00
+27.04900E+00,+5.44750E+00,+867.94E-03,+4.72733E+00
+27.05000E+00,+5.44568E+00,+883.98E-03,+4.81401E+00
+27.05100E+00,+5.44690E+00,+879.94E-03,+4.79266E+00
+27.05200E+00,+5.44509E+00,+876.38E-03,+4.77189E+00
+27.05300E+00,+5.44370E+00,+865.21E-03,+4.71019E+00
+27.05400E+00,+5.44748E+00,+884.84E-03,+4.82019E+00
+27.05500E+00,+5.44608E+00,+881.80E-03,+4.80264E+00
+27.05600E+00,+5.44519E+00,+904.18E-03,+4.92392E+00
+27.05700E+00,+5.44724E+00,+873.96E-03,+4.76107E+00
+27.05800E+00,+5.44424E+00,+880.18E-03,+4.79208E+00
+27.05900E+00,+5.44279E+00,+889.54E-03,+4.84235E+00
+27.06000E+00,+5.44299E+00,+882.14E-03,+4.80097E+00
+27.06100E+00,+5.44361E+00,+892.13E-03,+4.85558E+00
+27.06200E+00,+5.44502E+00,+868.95E-03,+4.73168E+00
+27.06300E+00,+5.44344E+00,+889.74E-03,+4.84286E+00
+27.06400E+00,+5.44287E+00,+887.57E-03,+4.83010E+00
+27.06500E+00,+5.44534E+00,+874.28E-03,+4.76062E+00
+27.06600E+00,+5.44133E+00,+891.54E-03,+4.85165E+00
+27.06700E+00,+5.44614E+00,+891.84E-03,+4.85675E+00
+27.06800E+00,+5.44700E+00,+889.66E-03,+4.84663E+00
+27.06900E+00,+5.44544E+00,+897.32E-03,+4.88653E+00
+27.07000E+00,+5.44999E+00,+865.36E-03,+4.71634E+00
+27.07100E+00,+5.44405E+00,+874.04E-03,+4.75830E+00
+27.07200E+00,+5.44541E+00,+884.17E-03,+4.81411E+00
+27.07300E+00,+5.44513E+00,+872.63E-03,+4.75138E+00
+27.07400E+00,+5.44547E+00,+871.45E-03,+4.74517E+00
+27.07500E+00,+5.44678E+00,+874.11E-03,+4.76136E+00
+27.07600E+00,+5.44625E+00,+894.33E-03,+4.86995E+00
+27.07700E+00,+5.44698E+00,+871.01E-03,+4.74433E+00
+27.07800E+00,+5.44446E+00,+891.71E-03,+4.85496E+00
+27.07900E+00,+5.44752E+00,+878.92E-03,+4.78796E+00
+27.08000E+00,+5.44279E+00,+897.73E-03,+4.88684E+00
+27.08100E+00,+5.44488E+00,+874.37E-03,+4.76048E+00
+27.08200E+00,+5.44447E+00,+895.66E-03,+4.87610E+00
+27.08300E+00,+5.44922E+00,+884.88E-03,+4.82284E+00
+27.08400E+00,+5.44711E+00,+877.26E-03,+4.77866E+00
+27.08500E+00,+5.44437E+00,+873.09E-03,+4.75362E+00
+27.08600E+00,+5.44492E+00,+872.30E-03,+4.74940E+00
+27.08700E+00,+5.44540E+00,+875.70E-03,+4.76902E+00
+27.08800E+00,+5.44602E+00,+882.19E-03,+4.80479E+00
+27.08900E+00,+5.44043E+00,+879.16E-03,+4.78213E+00
+27.09000E+00,+5.44287E+00,+868.19E-03,+4.72466E+00
+27.09100E+00,+5.44310E+00,+897.64E-03,+4.88543E+00
+27.09200E+00,+5.44180E+00,+890.08E-03,+4.84339E+00
+27.09300E+00,+5.44264E+00,+881.94E-03,+4.79910E+00
+27.09400E+00,+5.44243E+00,+873.08E-03,+4.75219E+00
+27.09500E+00,+5.44291E+00,+882.77E-03,+4.80542E+00
+27.09600E+00,+5.44433E+00,+886.78E-03,+4.82739E+00
+27.09700E+00,+5.44395E+00,+864.35E-03,+4.70555E+00
+27.09800E+00,+5.44406E+00,+889.36E-03,+4.84234E+00
+27.09900E+00,+5.44612E+00,+882.14E-03,+4.80416E+00
+27.10000E+00,+5.44369E+00,+907.70E-03,+4.94128E+00
+27.10100E+00,+5.44229E+00,+923.82E-03,+5.02720E+00
+27.10200E+00,+5.43918E+00,+918.73E-03,+4.99625E+00
+27.10300E+00,+5.44094E+00,+903.17E-03,+4.91390E+00
+27.10400E+00,+5.44124E+00,+908.32E-03,+4.94274E+00
+27.10500E+00,+5.44451E+00,+899.72E-03,+4.89831E+00
+27.10600E+00,+5.44571E+00,+899.50E-03,+4.89865E+00
+27.10700E+00,+5.44337E+00,+903.21E-03,+4.91634E+00
+27.10800E+00,+5.43849E+00,+905.15E-03,+4.92240E+00
+27.10900E+00,+5.44386E+00,+911.45E-03,+4.96124E+00
+27.11000E+00,+5.44184E+00,+907.02E-03,+4.93573E+00
+27.11100E+00,+5.44408E+00,+906.15E-03,+4.93382E+00
+27.11200E+00,+5.44183E+00,+898.66E-03,+4.89086E+00
+27.11300E+00,+5.44456E+00,+902.82E-03,+4.91590E+00
+27.11400E+00,+5.44447E+00,+914.59E-03,+4.98000E+00
+27.11500E+00,+5.44120E+00,+904.02E-03,+4.91828E+00
+27.11600E+00,+5.43903E+00,+901.74E-03,+4.90432E+00
+27.11700E+00,+5.44368E+00,+911.21E-03,+4.96042E+00
+27.11800E+00,+5.44664E+00,+910.25E-03,+4.95809E+00
+27.11900E+00,+5.44444E+00,+901.37E-03,+4.90830E+00
+27.12000E+00,+5.44405E+00,+897.85E-03,+4.88844E+00
+27.12100E+00,+5.44382E+00,+907.33E-03,+4.93853E+00
+27.12200E+00,+5.44269E+00,+916.37E-03,+4.98659E+00
+27.12300E+00,+5.44128E+00,+911.97E-03,+4.96264E+00
+27.12400E+00,+5.44254E+00,+911.12E-03,+4.95903E+00
+27.12500E+00,+5.44035E+00,+919.94E-03,+5.00412E+00
+27.12600E+00,+5.44616E+00,+909.80E-03,+4.95528E+00
+27.12700E+00,+5.44078E+00,+923.77E-03,+5.02546E+00
+27.12800E+00,+5.44230E+00,+907.94E-03,+4.94045E+00
+27.12900E+00,+5.44166E+00,+909.51E-03,+4.94879E+00
+27.13000E+00,+5.44171E+00,+911.97E-03,+4.96295E+00
+27.13100E+00,+5.44702E+00,+910.10E-03,+4.95760E+00
+27.13200E+00,+5.44331E+00,+932.41E-03,+5.07638E+00
+27.13300E+00,+5.44049E+00,+987.32E-03,+5.37155E+00
+27.13400E+00,+5.43467E+00,+989.20E-03,+5.37612E+00
+27.13500E+00,+5.44000E+00,+995.09E-03,+5.41306E+00
+27.13600E+00,+5.43171E+00,+985.77E-03,+5.35423E+00
+27.13700E+00,+5.44186E+00,+953.46E-03,+5.18897E+00
+27.13800E+00,+5.44188E+00,+944.59E-03,+5.14067E+00
+27.13900E+00,+5.44030E+00,+949.40E-03,+5.16533E+00
+27.14000E+00,+5.44066E+00,+945.89E-03,+5.14645E+00
+27.14100E+00,+5.43902E+00,+939.85E-03,+5.11242E+00
+27.14200E+00,+5.43854E+00,+943.45E-03,+5.13027E+00
+27.14300E+00,+5.44759E+00,+879.39E-03,+4.78993E+00
+27.14400E+00,+5.44453E+00,+888.15E-03,+4.83491E+00
+27.14500E+00,+5.44537E+00,+881.59E-03,+4.80117E+00
+27.14600E+00,+5.44523E+00,+865.04E-03,+4.71001E+00
+27.14700E+00,+5.44374E+00,+892.73E-03,+4.85881E+00
+27.14800E+00,+5.44461E+00,+859.46E-03,+4.67980E+00
+27.14900E+00,+5.44323E+00,+865.47E-03,+4.71071E+00
+27.15000E+00,+5.44666E+00,+854.59E-03,+4.65366E+00
+27.15100E+00,+5.44608E+00,+864.88E-03,+4.70976E+00
+27.15200E+00,+5.44554E+00,+861.90E-03,+4.69367E+00
+27.15300E+00,+5.44456E+00,+854.16E-03,+4.65152E+00
+27.15400E+00,+5.44285E+00,+855.12E-03,+4.65504E+00
+27.15500E+00,+5.44289E+00,+853.13E-03,+4.64424E+00
+27.15600E+00,+5.44683E+00,+867.61E-03,+4.72540E+00
+27.15700E+00,+5.44536E+00,+859.30E-03,+4.67964E+00
+27.15800E+00,+5.44334E+00,+880.81E-03,+4.79386E+00
+27.15900E+00,+5.44387E+00,+893.62E-03,+4.86410E+00
+27.16000E+00,+5.44637E+00,+886.34E-03,+4.82713E+00
+27.16100E+00,+5.44313E+00,+896.70E-03,+4.88074E+00
+27.16200E+00,+5.44495E+00,+885.88E-03,+4.82398E+00
+27.16300E+00,+5.44518E+00,+892.87E-03,+4.86188E+00
+27.16400E+00,+5.44382E+00,+898.85E-03,+4.89350E+00
+27.16500E+00,+5.44262E+00,+891.24E-03,+4.85011E+00
+27.16600E+00,+5.44488E+00,+882.48E-03,+4.80474E+00
+27.16700E+00,+5.44333E+00,+897.32E-03,+4.88406E+00
+27.16800E+00,+5.44480E+00,+885.31E-03,+4.81974E+00
+27.16900E+00,+5.44652E+00,+894.04E-03,+4.86968E+00
+27.17000E+00,+5.44563E+00,+888.61E-03,+4.83985E+00
+27.17100E+00,+5.44601E+00,+889.51E-03,+4.84512E+00
+27.17200E+00,+5.44282E+00,+890.15E-03,+4.84429E+00
+27.17300E+00,+5.44435E+00,+899.78E-03,+4.89904E+00
+27.17400E+00,+5.44584E+00,+896.23E-03,+4.88173E+00
+27.17500E+00,+5.44089E+00,+892.04E-03,+4.85293E+00
+27.17600E+00,+5.44509E+00,+893.32E-03,+4.86476E+00
+27.17700E+00,+5.44186E+00,+909.12E-03,+4.94645E+00
+27.17800E+00,+5.44244E+00,+886.12E-03,+4.82214E+00
+27.17900E+00,+5.44511E+00,+887.84E-03,+4.83506E+00
+27.18000E+00,+5.44520E+00,+895.07E-03,+4.87443E+00
+27.18100E+00,+5.44095E+00,+886.99E-03,+4.82567E+00
+27.18200E+00,+5.44407E+00,+909.13E-03,+4.94928E+00
+27.18300E+00,+5.44384E+00,+893.52E-03,+4.86418E+00
+27.18400E+00,+5.44480E+00,+883.68E-03,+4.81150E+00
+27.18500E+00,+5.44160E+00,+892.00E-03,+4.85298E+00
+27.18600E+00,+5.44545E+00,+891.97E-03,+4.85780E+00
+27.18700E+00,+5.44146E+00,+896.62E-03,+4.87874E+00
+27.18800E+00,+5.44786E+00,+885.18E-03,+4.82269E+00
+27.18900E+00,+5.44654E+00,+896.51E-03,+4.88229E+00
+27.19000E+00,+5.44243E+00,+885.20E-03,+4.81749E+00
+27.19100E+00,+5.44656E+00,+889.36E-03,+4.84350E+00
+27.19200E+00,+5.44347E+00,+891.13E-03,+4.85104E+00
+27.19300E+00,+5.44374E+00,+888.68E-03,+4.83692E+00
+27.19400E+00,+5.44558E+00,+881.81E-03,+4.80192E+00
+27.19500E+00,+5.44516E+00,+898.38E-03,+4.89193E+00
+27.19600E+00,+5.44797E+00,+896.51E-03,+4.88408E+00
+27.19700E+00,+5.44402E+00,+895.23E-03,+4.87442E+00
+27.19800E+00,+5.44599E+00,+885.53E-03,+4.82223E+00
+27.19900E+00,+5.44452E+00,+893.01E-03,+4.86136E+00
+27.20000E+00,+5.44286E+00,+891.35E-03,+4.85164E+00
+27.20100E+00,+5.44305E+00,+890.27E-03,+4.84645E+00
+27.20200E+00,+5.44162E+00,+888.75E-03,+4.83536E+00
+27.20300E+00,+5.44203E+00,+887.08E-03,+4.82678E+00
+27.20400E+00,+5.44796E+00,+896.04E-03,+4.88136E+00
+27.20500E+00,+5.44629E+00,+894.59E-03,+4.87206E+00
+27.20600E+00,+5.44446E+00,+896.98E-03,+4.88402E+00
+27.20700E+00,+5.44342E+00,+885.73E-03,+4.82197E+00
+27.20800E+00,+5.44338E+00,+889.95E-03,+4.84499E+00
+27.20900E+00,+5.44276E+00,+894.61E-03,+4.86985E+00
+27.21000E+00,+5.44308E+00,+899.69E-03,+4.89703E+00
+27.21100E+00,+5.44251E+00,+890.61E-03,+4.84726E+00
+27.21200E+00,+5.44418E+00,+896.89E-03,+4.88230E+00
+27.21300E+00,+5.43866E+00,+883.48E-03,+4.80509E+00
+27.21400E+00,+5.44058E+00,+917.39E-03,+4.99140E+00
+27.21500E+00,+5.44701E+00,+893.04E-03,+4.86540E+00
+27.21600E+00,+5.44447E+00,+896.83E-03,+4.88283E+00
+27.21700E+00,+5.44056E+00,+899.56E-03,+4.89380E+00
