x-axis,V2,I2,P2
+4.30000E+00,+5.44685E+00,+880.87E-03,+4.79773E+00
+4.30100E+00,+5.44260E+00,+881.61E-03,+4.79766E+00
+4.30200E+00,+5.44035E+00,+887.95E-03,+4.82998E+00
+4.30300E+00,+5.44784E+00,+885.87E-03,+4.82528E+00
+4.30400E+00,+5.44601E+00,+880.90E-03,+4.79697E+00
+4.30500E+00,+5.44584E+00,+896.33E-03,+4.88179E+00
+4.30600E+00,+5.44568E+00,+876.63E-03,+4.77386E+00
+4.30700E+00,+5.44100E+00,+877.42E-03,+4.77321E+00
+4.30800E+00,+5.44762E+00,+874.69E-03,+4.76491E+00
+4.30900E+00,+5.44488E+00,+873.54E-03,+4.75607E+00
+4.31000E+00,+5.44600E+00,+878.88E-03,+4.78734E+00
+4.31100E+00,+5.44257E+00,+882.01E-03,+4.80011E+00
+4.31200E+00,+5.44266E+00,+886.15E-03,+4.82398E+00
+4.31300E+00,+5.44624E+00,+882.13E-03,+4.80386E+00
+4.31400E+00,+5.44156E+00,+873.28E-03,+4.75228E+00
+4.31500E+00,+5.44320E+00,+871.90E-03,+4.74571E+00
+4.31600E+00,+5.44665E+00,+890.48E-03,+4.84997E+00
+4.31700E+00,+5.44708E+00,+887.00E-03,+4.83108E+00
+4.31800E+00,+5.44445E+00,+897.91E-03,+4.88898E+00
+4.31900E+00,+5.43987E+00,+900.50E-03,+4.89835E+00
+4.32000E+00,+5.44456E+00,+884.34E-03,+4.81506E+00
+4.32100E+00,+5.44822E+00,+883.17E-03,+4.81109E+00
+4.32200E+00,+5.44816E+00,+859.51E-03,+4.68296E+00
+4.32300E+00,+5.44483E+00,+875.98E-03,+4.76951E+00
+4.32400E+00,+5.44594E+00,+861.63E-03,+4.69215E+00
+4.32500E+00,+5.44442E+00,+880.81E-03,+4.79565E+00
+4.32600E+00,+5.44433E+00,+885.69E-03,+4.82176E+00
+4.32700E+00,+5.44375E+00,+867.25E-03,+4.72179E+00
+4.32800E+00,+5.44704E+00,+890.59E-03,+4.85041E+00
+4.32900E+00,+5.44327E+00,+889.84E-03,+4.84365E+00
+4.33000E+00,+5.44404E+00,+898.58E-03,+4.89141E+00
+4.33100E+00,+5.44457E+00,+880.59E-03,+4.79415E+00
+4.33200E+00,+5.44214E+00,+867.49E-03,+4.72063E+00
+4.33300E+00,+5.44539E+00,+881.44E-03,+4.79987E+00
+4.33400E+00,+5.44643E+00,+883.19E-03,+4.81072E+00
+4.33500E+00,+5.44696E+00,+875.86E-03,+4.77053E+00
+4.33600E+00,+5.44924E+00,+888.00E-03,+4.83786E+00
+4.33700E+00,+5.44526E+00,+885.20E-03,+4.81997E+00
+4.33800E+00,+5.44237E+00,+866.16E-03,+4.71358E+00
+4.33900E+00,+5.44340E+00,+947.58E-03,+5.15847E+00
+4.34000E+00,+5.43746E+00,+963.28E-03,+5.23695E+00
+4.34100E+00,+5.43913E+00,+961.21E-03,+5.22784E+00
+4.34200E+00,+5.43915E+00,+965.32E-03,+5.25062E+00
+4.34300E+00,+5.44165E+00,+970.46E-03,+5.28195E+00
+4.34400E+00,+5.43419E+00,+963.51E-03,+5.23663E+00
+4.34500E+00,+5.43979E+00,+967.21E-03,+5.26245E+00
+4.34600E+00,+5.43649E+00,+956.71E-03,+5.20061E+00
+4.34700E+00,+5.44099E+00,+966.39E-03,+5.25774E+00
+4.34800E+00,+5.44166E+00,+978.33E-03,+5.32426E+00
+4.34900E+00,+5.44047E+00,+976.03E-03,+5.30938E+00
+4.35000E+00,+5.44691E+00,+901.99E-03,+4.91264E+00
+4.35100E+00,+5.44330E+00,+878.72E-03,+4.78315E+00
+4.35200E+00,+5.44602E+00,+895.97E-03,+4.87961E+00
+4.35300E+00,+5.44506E+00,+880.35E-03,+4.79388E+00
+4.35400E+00,+5.44587E+00,+876.11E-03,+4.77049E+00
+4.35500E+00,+5.44614E+00,+870.71E-03,+4.74281E+00
+4.35600E+00,+5.44447E+00,+906.85E-03,+4.93696E+00
+4.35700E+00,+5.44104E+00,+894.33E-03,+4.86661E+00
+4.35800E+00,+5.44370E+00,+903.06E-03,+4.91546E+00
+4.35900E+00,+5.44087E+00,+913.61E-03,+4.97017E+00
+4.36000E+00,+5.44508E+00,+908.31E-03,+4.94652E+00
+4.36100E+00,+5.44307E+00,+895.07E-03,+4.87193E+00
+4.36200E+00,+5.44124E+00,+890.57E-03,+4.84600E+00
+4.36300E+00,+5.44643E+00,+905.41E-03,+4.93068E+00
+4.36400E+00,+5.44507E+00,+877.68E-03,+4.77893E+00
+4.36500E+00,+5.44386E+00,+886.57E-03,+4.82702E+00
+4.36600E+00,+5.44317E+00,+888.90E-03,+4.83863E+00
+4.36700E+00,+5.44561E+00,+873.77E-03,+4.75791E+00
+4.36800E+00,+5.44625E+00,+889.20E-03,+4.84341E+00
+4.36900E+00,+5.43936E+00,+909.85E-03,+4.94944E+00
+4.37000E+00,+5.44081E+00,+900.62E-03,+4.89978E+00
+4.37100E+00,+5.44100E+00,+910.03E-03,+4.95120E+00
+4.37200E+00,+5.44081E+00,+909.37E-03,+4.94800E+00
+4.37300E+00,+5.44453E+00,+904.99E-03,+4.92745E+00
+4.37400E+00,+5.44318E+00,+911.93E-03,+4.96401E+00
+4.37500E+00,+5.44270E+00,+907.18E-03,+4.93779E+00
+4.37600E+00,+5.44149E+00,+919.45E-03,+5.00350E+00
+4.37700E+00,+5.44254E+00,+914.56E-03,+4.97776E+00
+4.37800E+00,+5.44330E+00,+922.48E-03,+5.02095E+00
+4.37900E+00,+5.44132E+00,+912.37E-03,+4.96426E+00
+4.38000E+00,+5.44380E+00,+918.85E-03,+5.00288E+00
+4.38100E+00,+5.44310E+00,+913.94E-03,+4.97523E+00
+4.38200E+00,+5.44000E+00,+910.05E-03,+4.95104E+00
+4.38300E+00,+5.44190E+00,+917.09E-03,+4.99132E+00
+4.38400E+00,+5.44585E+00,+902.64E-03,+4.91597E+00
+4.38500E+00,+5.44061E+00,+906.55E-03,+4.93251E+00
+4.38600E+00,+5.44642E+00,+911.47E-03,+4.96425E+00
+4.38700E+00,+5.44140E+00,+910.54E-03,+4.95395E+00
+4.38800E+00,+5.44317E+00,+908.78E-03,+4.94670E+00
+4.38900E+00,+5.44306E+00,+910.13E-03,+4.95427E+00
+4.39000E+00,+5.44488E+00,+911.44E-03,+4.96218E+00
+4.39100E+00,+5.43978E+00,+905.03E-03,+4.92244E+00
+4.39200E+00,+5.44417E+00,+884.06E-03,+4.81269E+00
+4.39300E+00,+5.44522E+00,+896.77E-03,+4.88228E+00
+4.39400E+00,+5.44405E+00,+886.90E-03,+4.82843E+00
+4.39500E+00,+5.44467E+00,+886.21E-03,+4.82447E+00
+4.39600E+00,+5.44602E+00,+870.40E-03,+4.74048E+00
+4.39700E+00,+5.44945E+00,+855.29E-03,+4.66075E+00
+4.39800E+00,+5.44558E+00,+855.83E-03,+4.66115E+00
+4.39900E+00,+5.44488E+00,+909.19E-03,+4.95121E+00
+4.40000E+00,+5.44374E+00,+913.74E-03,+4.97495E+00
+4.40100E+00,+5.44584E+00,+881.08E-03,+4.79723E+00
+4.40200E+00,+5.44306E+00,+892.52E-03,+4.85828E+00
+4.40300E+00,+5.44329E+00,+890.72E-03,+4.84788E+00
+4.40400E+00,+5.44199E+00,+890.36E-03,+4.84482E+00
+4.40500E+00,+5.44295E+00,+890.91E-03,+4.84891E+00
+4.40600E+00,+5.44034E+00,+880.86E-03,+4.79168E+00
+4.40700E+00,+5.44357E+00,+879.32E-03,+4.78621E+00
+4.40800E+00,+5.44462E+00,+882.18E-03,+4.80223E+00
+4.40900E+00,+5.44575E+00,+887.10E-03,+4.83055E+00
+4.41000E+00,+5.44949E+00,+914.16E-03,+4.98200E+00
+4.41100E+00,+5.44700E+00,+882.08E-03,+4.80386E+00
+4.41200E+00,+5.44238E+00,+886.27E-03,+4.82359E+00
+4.41300E+00,+5.44131E+00,+895.82E-03,+4.87476E+00
+4.41400E+00,+5.44575E+00,+888.73E-03,+4.83900E+00
+4.41500E+00,+5.44247E+00,+873.78E-03,+4.75579E+00
+4.41600E+00,+5.44625E+00,+892.46E-03,+4.86091E+00
+4.41700E+00,+5.44336E+00,+894.50E-03,+4.86950E+00
+4.41800E+00,+5.44298E+00,+891.89E-03,+4.85470E+00
+4.41900E+00,+5.44512E+00,+878.99E-03,+4.78572E+00
+4.42000E+00,+5.44545E+00,+891.42E-03,+4.85345E+00
+4.42100E+00,+5.44771E+00,+907.41E-03,+4.94298E+00
+4.42200E+00,+5.44406E+00,+897.16E-03,+4.88337E+00
+4.42300E+00,+5.44600E+00,+892.66E-03,+4.86103E+00
+4.42400E+00,+5.44177E+00,+877.83E-03,+4.77787E+00
+4.42500E+00,+5.44356E+00,+885.09E-03,+4.81808E+00
+4.42600E+00,+5.43953E+00,+884.44E-03,+4.81049E+00
+4.42700E+00,+5.44757E+00,+891.41E-03,+4.85644E+00
+4.42800E+00,+5.44810E+00,+886.68E-03,+4.83093E+00
+4.42900E+00,+5.44398E+00,+897.03E-03,+4.88368E+00
+4.43000E+00,+5.44216E+00,+886.13E-03,+4.82187E+00
+4.43100E+00,+5.44509E+00,+890.92E-03,+4.85092E+00
+4.43200E+00,+5.44798E+00,+880.31E-03,+4.79666E+00
+4.43300E+00,+5.44773E+00,+892.97E-03,+4.86499E+00
+4.43400E+00,+5.44526E+00,+888.85E-03,+4.84003E+00
+4.43500E+00,+5.44512E+00,+895.72E-03,+4.87778E+00
+4.43600E+00,+5.44488E+00,+903.22E-03,+4.91744E+00
+4.43700E+00,+5.44335E+00,+861.87E-03,+4.69074E+00
+4.43800E+00,+5.44493E+00,+909.21E-03,+4.95078E+00
+4.43900E+00,+5.44173E+00,+907.41E-03,+4.93813E+00
+4.44000E+00,+5.43848E+00,+954.45E-03,+5.19149E+00
+4.44100E+00,+5.44175E+00,+983.73E-03,+5.35344E+00
+4.44200E+00,+5.44025E+00,+937.18E-03,+5.09895E+00
+4.44300E+00,+5.44354E+00,+901.88E-03,+4.90934E+00
+4.44400E+00,+5.44327E+00,+895.88E-03,+4.87615E+00
+4.44500E+00,+5.44483E+00,+895.71E-03,+4.87650E+00
+4.44600E+00,+5.44118E+00,+890.61E-03,+4.84547E+00
+4.44700E+00,+5.44047E+00,+884.57E-03,+4.81246E+00
+4.44800E+00,+5.44203E+00,+880.70E-03,+4.79280E+00
+4.44900E+00,+5.44870E+00,+892.38E-03,+4.86266E+00
+4.45000E+00,+5.44633E+00,+879.87E-03,+4.79230E+00
+4.45100E+00,+5.44545E+00,+878.14E-03,+4.78194E+00
+4.45200E+00,+5.44757E+00,+891.54E-03,+4.85598E+00
+4.45300E+00,+5.44538E+00,+882.04E-03,+4.80259E+00
+4.45400E+00,+5.44628E+00,+888.45E-03,+4.83863E+00
+4.45500E+00,+5.44252E+00,+885.72E-03,+4.82040E+00
+4.45600E+00,+5.44577E+00,+876.37E-03,+4.77183E+00
+4.45700E+00,+5.44346E+00,+883.54E-03,+4.80947E+00
+4.45800E+00,+5.44488E+00,+880.20E-03,+4.79172E+00
+4.45900E+00,+5.44406E+00,+885.31E-03,+4.82018E+00
+4.46000E+00,+5.44142E+00,+883.18E-03,+4.80549E+00
+4.46100E+00,+5.44125E+00,+885.11E-03,+4.81600E+00
+4.46200E+00,+5.44389E+00,+895.63E-03,+4.87570E+00
+4.46300E+00,+5.44270E+00,+874.17E-03,+4.75787E+00
+4.46400E+00,+5.44260E+00,+881.53E-03,+4.79781E+00
+4.46500E+00,+5.44431E+00,+879.75E-03,+4.78993E+00
+4.46600E+00,+5.44754E+00,+883.10E-03,+4.80997E+00
+4.46700E+00,+5.44476E+00,+893.82E-03,+4.86632E+00
+4.46800E+00,+5.44505E+00,+880.02E-03,+4.79091E+00
+4.46900E+00,+5.44709E+00,+881.10E-03,+4.79961E+00
+4.47000E+00,+5.44431E+00,+890.84E-03,+4.85033E+00
+4.47100E+00,+5.44198E+00,+884.93E-03,+4.81602E+00
+4.47200E+00,+5.44704E+00,+878.45E-03,+4.78594E+00
+4.47300E+00,+5.44636E+00,+881.79E-03,+4.80204E+00
+4.47400E+00,+5.44381E+00,+890.33E-03,+4.84669E+00
+4.47500E+00,+5.44512E+00,+893.30E-03,+4.86378E+00
+4.47600E+00,+5.44380E+00,+883.97E-03,+4.81145E+00
+4.47700E+00,+5.44334E+00,+889.01E-03,+4.83884E+00
+4.47800E+00,+5.44561E+00,+875.95E-03,+4.76960E+00
+4.47900E+00,+5.44836E+00,+891.54E-03,+4.85795E+00
+4.48000E+00,+5.44248E+00,+889.64E-03,+4.84159E+00
+4.48100E+00,+5.44393E+00,+877.37E-03,+4.77630E+00
+4.48200E+00,+5.44378E+00,+880.45E-03,+4.79240E+00
+4.48300E+00,+5.44329E+00,+893.74E-03,+4.86475E+00
+4.48400E+00,+5.44529E+00,+896.73E-03,+4.88276E+00
+4.48500E+00,+5.44872E+00,+885.08E-03,+4.82203E+00
+4.48600E+00,+5.44607E+00,+888.90E-03,+4.84112E+00
+4.48700E+00,+5.44540E+00,+876.73E-03,+4.77392E+00
+4.48800E+00,+5.44413E+00,+886.56E-03,+4.82630E+00
+4.48900E+00,+5.44654E+00,+876.51E-03,+4.77299E+00
+4.49000E+00,+5.44541E+00,+886.23E-03,+4.82618E+00
+4.49100E+00,+5.44359E+00,+893.26E-03,+4.86209E+00
+4.49200E+00,+5.44199E+00,+909.75E-03,+4.95054E+00
+4.49300E+00,+5.44678E+00,+870.34E-03,+4.74028E+00
+4.49400E+00,+5.44643E+00,+866.88E-03,+4.72068E+00
+4.49500E+00,+5.44297E+00,+876.21E-03,+4.76927E+00
+4.49600E+00,+5.44283E+00,+892.27E-03,+4.85692E+00
+4.49700E+00,+5.44774E+00,+891.03E-03,+4.85390E+00
+4.49800E+00,+5.44621E+00,+888.07E-03,+4.83707E+00
+4.49900E+00,+5.44821E+00,+882.97E-03,+4.80987E+00
+4.50000E+00,+5.44492E+00,+885.29E-03,+4.82103E+00
+4.50100E+00,+5.44274E+00,+885.83E-03,+4.82105E+00
+4.50200E+00,+5.44154E+00,+914.00E-03,+4.97265E+00
+4.50300E+00,+5.44141E+00,+895.71E-03,+4.87386E+00
+4.50400E+00,+5.44711E+00,+866.16E-03,+4.71810E+00
+4.50500E+00,+5.44270E+00,+904.46E-03,+4.92284E+00
+4.50600E+00,+5.44653E+00,+883.90E-03,+4.81335E+00
+4.50700E+00,+5.44599E+00,+890.86E-03,+4.85095E+00
+4.50800E+00,+5.44354E+00,+874.02E-03,+4.75825E+00
+4.50900E+00,+5.44334E+00,+890.13E-03,+4.84585E+00
+4.51000E+00,+5.44162E+00,+944.10E-03,+5.13708E+00
+4.51100E+00,+5.44304E+00,+895.78E-03,+4.87547E+00
+4.51200E+00,+5.43883E+00,+944.40E-03,+5.13704E+00
+4.51300E+00,+5.44564E+00,+887.88E-03,+4.83585E+00
+4.51400E+00,+5.44267E+00,+883.08E-03,+4.80610E+00
+4.51500E+00,+5.44563E+00,+882.05E-03,+4.80256E+00
+4.51600E+00,+5.44521E+00,+881.89E-03,+4.80177E+00
+4.51700E+00,+5.44329E+00,+899.89E-03,+4.89758E+00
+4.51800E+00,+5.44082E+00,+888.87E-03,+4.83601E+00
+4.51900E+00,+5.44095E+00,+957.76E-03,+5.21047E+00
+4.52000E+00,+5.44697E+00,+890.72E-03,+4.85182E+00
+4.52100E+00,+5.44327E+00,+873.41E-03,+4.75505E+00
+4.52200E+00,+5.44343E+00,+897.82E-03,+4.88658E+00
+4.52300E+00,+5.44252E+00,+891.88E-03,+4.85385E+00
+4.52400E+00,+5.44433E+00,+895.26E-03,+4.87442E+00
+4.52500E+00,+5.44398E+00,+887.39E-03,+4.83109E+00
+4.52600E+00,+5.44734E+00,+887.35E-03,+4.83387E+00
+4.52700E+00,+5.44141E+00,+885.67E-03,+4.81886E+00
+4.52800E+00,+5.44261E+00,+870.09E-03,+4.73620E+00
+4.52900E+00,+5.44641E+00,+891.50E-03,+4.85462E+00
+4.53000E+00,+5.44101E+00,+922.49E-03,+5.01882E+00
+4.53100E+00,+5.44397E+00,+887.32E-03,+4.83063E+00
+4.53200E+00,+5.44578E+00,+882.40E-03,+4.80448E+00
+4.53300E+00,+5.44729E+00,+883.31E-03,+4.81240E+00
+4.53400E+00,+5.44487E+00,+872.90E-03,+4.75226E+00
+4.53500E+00,+5.44439E+00,+890.82E-03,+4.84968E+00
+4.53600E+00,+5.44557E+00,+880.34E-03,+4.79347E+00
+4.53700E+00,+5.44602E+00,+877.56E-03,+4.77905E+00
+4.53800E+00,+5.44429E+00,+888.00E-03,+4.83466E+00
+4.53900E+00,+5.44636E+00,+898.38E-03,+4.89299E+00
+4.54000E+00,+5.44266E+00,+889.42E-03,+4.83977E+00
+4.54100E+00,+5.44255E+00,+884.94E-03,+4.81601E+00
+4.54200E+00,+5.44349E+00,+900.88E-03,+4.90371E+00
+4.54300E+00,+5.43909E+00,+957.20E-03,+5.20559E+00
+4.54400E+00,+5.44151E+00,+969.48E-03,+5.27649E+00
+4.54500E+00,+5.44279E+00,+968.31E-03,+5.26934E+00
+4.54600E+00,+5.44477E+00,+968.30E-03,+5.27277E+00
+4.54700E+00,+5.44329E+00,+963.75E-03,+5.24506E+00
+4.54800E+00,+5.43999E+00,+971.41E-03,+5.28454E+00
+4.54900E+00,+5.43813E+00,+969.83E-03,+5.27356E+00
+4.55000E+00,+5.44232E+00,+968.15E-03,+5.26796E+00
+4.55100E+00,+5.44023E+00,+971.62E-03,+5.28486E+00
+4.55200E+00,+5.44138E+00,+965.13E-03,+5.25221E+00
+4.55300E+00,+5.44089E+00,+955.86E-03,+5.20023E+00
+4.55400E+00,+5.44089E+00,+882.58E-03,+4.80122E+00
+4.55500E+00,+5.44278E+00,+879.20E-03,+4.78444E+00
+4.55600E+00,+5.44564E+00,+881.75E-03,+4.80184E+00
+4.55700E+00,+5.44973E+00,+892.64E-03,+4.86464E+00
+4.55800E+00,+5.44563E+00,+888.00E-03,+4.83568E+00
+4.55900E+00,+5.44379E+00,+895.84E-03,+4.87745E+00
+4.56000E+00,+5.44408E+00,+880.55E-03,+4.79409E+00
+4.56100E+00,+5.44450E+00,+891.81E-03,+4.85606E+00
+4.56200E+00,+5.44306E+00,+913.02E-03,+4.96917E+00
+4.56300E+00,+5.44499E+00,+879.23E-03,+4.78717E+00
+4.56400E+00,+5.44305E+00,+875.88E-03,+4.76811E+00
+4.56500E+00,+5.44824E+00,+892.60E-03,+4.86215E+00
+4.56600E+00,+5.44486E+00,+877.55E-03,+4.77772E+00
+4.56700E+00,+5.44657E+00,+879.64E-03,+4.79048E+00
+4.56800E+00,+5.44164E+00,+875.69E-03,+4.76479E+00
+4.56900E+00,+5.44645E+00,+883.05E-03,+4.80960E+00
+4.57000E+00,+5.44236E+00,+951.37E-03,+5.17723E+00
+4.57100E+00,+5.44378E+00,+893.78E-03,+4.86547E+00
+4.57200E+00,+5.44629E+00,+887.57E-03,+4.83469E+00
+4.57300E+00,+5.44303E+00,+898.60E-03,+4.89146E+00
+4.57400E+00,+5.44630E+00,+858.44E-03,+4.67551E+00
+4.57500E+00,+5.43890E+00,+889.87E-03,+4.84005E+00
+4.57600E+00,+5.44243E+00,+889.49E-03,+4.84068E+00
+4.57700E+00,+5.44945E+00,+875.40E-03,+4.77077E+00
+4.57800E+00,+5.44529E+00,+895.80E-03,+4.87819E+00
+4.57900E+00,+5.44858E+00,+898.97E-03,+4.89760E+00
+4.58000E+00,+5.44456E+00,+879.92E-03,+4.79091E+00
+4.58100E+00,+5.44607E+00,+881.13E-03,+4.79883E+00
+4.58200E+00,+5.44692E+00,+879.70E-03,+4.79240E+00
+4.58300E+00,+5.44542E+00,+881.77E-03,+4.80219E+00
+4.58400E+00,+5.44215E+00,+898.92E-03,+4.89214E+00
+4.58500E+00,+5.44422E+00,+893.89E-03,+4.86602E+00
+4.58600E+00,+5.44374E+00,+908.51E-03,+4.94618E+00
+4.58700E+00,+5.44374E+00,+906.99E-03,+4.93808E+00
+4.58800E+00,+5.44509E+00,+909.01E-03,+4.94957E+00
+4.58900E+00,+5.44155E+00,+909.49E-03,+4.94911E+00
+4.59000E+00,+5.44501E+00,+906.74E-03,+4.93748E+00
+4.59100E+00,+5.44493E+00,+861.94E-03,+4.69335E+00
+4.59200E+00,+5.44362E+00,+873.33E-03,+4.75406E+00
+4.59300E+00,+5.44127E+00,+897.24E-03,+4.88109E+00
+4.59400E+00,+5.44428E+00,+892.42E-03,+4.85878E+00
+4.59500E+00,+5.44247E+00,+889.49E-03,+4.84051E+00
+4.59600E+00,+5.43970E+00,+882.31E-03,+4.79912E+00
+4.59700E+00,+5.44241E+00,+880.02E-03,+4.78926E+00
+4.59800E+00,+5.44542E+00,+892.51E-03,+4.85926E+00
+4.59900E+00,+5.44767E+00,+886.13E-03,+4.82668E+00
+4.60000E+00,+5.44479E+00,+892.89E-03,+4.86119E+00
+4.60100E+00,+5.44455E+00,+886.30E-03,+4.82649E+00
+4.60200E+00,+5.44260E+00,+880.64E-03,+4.79352E+00
+4.60300E+00,+5.44509E+00,+902.22E-03,+4.91335E+00
+4.60400E+00,+5.44297E+00,+885.79E-03,+4.82058E+00
+4.60500E+00,+5.44424E+00,+878.00E-03,+4.77971E+00
+4.60600E+00,+5.44591E+00,+882.46E-03,+4.80583E+00
+4.60700E+00,+5.44449E+00,+880.44E-03,+4.79363E+00
+4.60800E+00,+5.44324E+00,+883.61E-03,+4.80928E+00
+4.60900E+00,+5.44564E+00,+881.44E-03,+4.80020E+00
+4.61000E+00,+5.44275E+00,+888.61E-03,+4.83589E+00
+4.61100E+00,+5.44260E+00,+889.73E-03,+4.84254E+00
+4.61200E+00,+5.44497E+00,+889.30E-03,+4.84222E+00
+4.61300E+00,+5.44324E+00,+882.03E-03,+4.80113E+00
+4.61400E+00,+5.44383E+00,+891.83E-03,+4.85507E+00
+4.61500E+00,+5.44267E+00,+893.79E-03,+4.86363E+00
+4.61600E+00,+5.44388E+00,+890.49E-03,+4.84744E+00
+4.61700E+00,+5.44070E+00,+881.08E-03,+4.79376E+00
+4.61800E+00,+5.44708E+00,+887.29E-03,+4.83351E+00
+4.61900E+00,+5.44594E+00,+884.74E-03,+4.81830E+00
+4.62000E+00,+5.44505E+00,+884.50E-03,+4.81636E+00
+4.62100E+00,+5.44657E+00,+884.81E-03,+4.81895E+00
+4.62200E+00,+5.44503E+00,+881.25E-03,+4.79761E+00
+4.62300E+00,+5.44265E+00,+879.48E-03,+4.78709E+00
+4.62400E+00,+5.44192E+00,+879.30E-03,+4.78518E+00
+4.62500E+00,+5.44679E+00,+885.25E-03,+4.82154E+00
+4.62600E+00,+5.44421E+00,+883.74E-03,+4.81074E+00
+4.62700E+00,+5.44446E+00,+894.56E-03,+4.86961E+00
+4.62800E+00,+5.44839E+00,+890.88E-03,+4.85374E+00
+4.62900E+00,+5.44265E+00,+890.03E-03,+4.84405E+00
+4.63000E+00,+5.44208E+00,+875.50E-03,+4.76401E+00
+4.63100E+00,+5.44582E+00,+880.47E-03,+4.79462E+00
+4.63200E+00,+5.44209E+00,+884.38E-03,+4.81325E+00
+4.63300E+00,+5.44688E+00,+888.72E-03,+4.84009E+00
+4.63400E+00,+5.44881E+00,+882.71E-03,+4.80965E+00
+4.63500E+00,+5.44492E+00,+894.19E-03,+4.86829E+00
+4.63600E+00,+5.44723E+00,+882.15E-03,+4.80539E+00
+4.63700E+00,+5.44431E+00,+888.08E-03,+4.83547E+00
+4.63800E+00,+5.44692E+00,+884.81E-03,+4.81905E+00
+4.63900E+00,+5.44734E+00,+885.39E-03,+4.82262E+00
+4.64000E+00,+5.44607E+00,+881.87E-03,+4.80265E+00
+4.64100E+00,+5.44488E+00,+893.49E-03,+4.86453E+00
+4.64200E+00,+5.44276E+00,+889.29E-03,+4.84092E+00
+4.64300E+00,+5.44675E+00,+884.73E-03,+4.81983E+00
+4.64400E+00,+5.44513E+00,+899.26E-03,+4.89716E+00
+4.64500E+00,+5.43649E+00,+957.26E-03,+5.20381E+00
+4.64600E+00,+5.43947E+00,+971.38E-03,+5.28365E+00
+4.64700E+00,+5.44268E+00,+897.51E-03,+4.88385E+00
+4.64800E+00,+5.44228E+00,+892.09E-03,+4.85595E+00
+4.64900E+00,+5.44731E+00,+882.18E-03,+4.80629E+00
+4.65000E+00,+5.44251E+00,+886.16E-03,+4.82307E+00
+4.65100E+00,+5.44569E+00,+891.82E-03,+4.85709E+00
+4.65200E+00,+5.44508E+00,+890.33E-03,+4.84763E+00
+4.65300E+00,+5.44634E+00,+886.77E-03,+4.82951E+00
+4.65400E+00,+5.44287E+00,+899.03E-03,+4.89285E+00
+4.65500E+00,+5.44218E+00,+886.39E-03,+4.82370E+00
+4.65600E+00,+5.44740E+00,+887.88E-03,+4.83725E+00
+4.65700E+00,+5.44603E+00,+898.43E-03,+4.89291E+00
+4.65800E+00,+5.44364E+00,+881.37E-03,+4.79821E+00
+4.65900E+00,+5.44320E+00,+887.09E-03,+4.82950E+00
+4.66000E+00,+5.44215E+00,+883.36E-03,+4.80744E+00
+4.66100E+00,+5.44536E+00,+905.27E-03,+4.92961E+00
+4.66200E+00,+5.44544E+00,+902.83E-03,+4.91692E+00
+4.66300E+00,+5.44376E+00,+876.77E-03,+4.77285E+00
+4.66400E+00,+5.44762E+00,+884.10E-03,+4.81734E+00
+4.66500E+00,+5.44517E+00,+882.64E-03,+4.80630E+00
+4.66600E+00,+5.44330E+00,+895.23E-03,+4.87255E+00
+4.66700E+00,+5.44162E+00,+880.92E-03,+4.79366E+00
+4.66800E+00,+5.44697E+00,+885.07E-03,+4.82096E+00
+4.66900E+00,+5.45006E+00,+887.49E-03,+4.83625E+00
+4.67000E+00,+5.44893E+00,+880.22E-03,+4.79546E+00
+4.67100E+00,+5.44383E+00,+879.64E-03,+4.78783E+00
+4.67200E+00,+5.44654E+00,+863.70E-03,+4.70516E+00
+4.67300E+00,+5.44317E+00,+882.99E-03,+4.80646E+00
+4.67400E+00,+5.44545E+00,+878.67E-03,+4.78395E+00
+4.67500E+00,+5.44663E+00,+889.64E-03,+4.84619E+00
+4.67600E+00,+5.44098E+00,+897.99E-03,+4.88678E+00
+4.67700E+00,+5.44938E+00,+878.73E-03,+4.78927E+00
+4.67800E+00,+5.44505E+00,+885.18E-03,+4.81936E+00
+4.67900E+00,+5.44549E+00,+899.26E-03,+4.89630E+00
+4.68000E+00,+5.44531E+00,+862.13E-03,+4.69477E+00
+4.68100E+00,+5.44703E+00,+890.02E-03,+4.84869E+00
+4.68200E+00,+5.44577E+00,+900.21E-03,+4.90198E+00
+4.68300E+00,+5.44781E+00,+890.12E-03,+4.84995E+00
+4.68400E+00,+5.44411E+00,+879.26E-03,+4.78753E+00
+4.68500E+00,+5.44829E+00,+856.60E-03,+4.66726E+00
+4.68600E+00,+5.44364E+00,+870.45E-03,+4.73798E+00
+4.68700E+00,+5.44306E+00,+893.76E-03,+4.86477E+00
+4.68800E+00,+5.44878E+00,+895.22E-03,+4.87828E+00
+4.68900E+00,+5.44450E+00,+868.43E-03,+4.72744E+00
+4.69000E+00,+5.44496E+00,+882.57E-03,+4.80612E+00
+4.69100E+00,+5.44673E+00,+891.45E-03,+4.85628E+00
+4.69200E+00,+5.44167E+00,+884.98E-03,+4.81572E+00
+4.69300E+00,+5.44363E+00,+916.91E-03,+4.99219E+00
+4.69400E+00,+5.44037E+00,+907.06E-03,+4.93459E+00
+4.69500E+00,+5.44703E+00,+885.57E-03,+4.82379E+00
+4.69600E+00,+5.44434E+00,+874.86E-03,+4.76248E+00
+4.69700E+00,+5.44664E+00,+900.44E-03,+4.90478E+00
+4.69800E+00,+5.44475E+00,+914.77E-03,+4.97984E+00
