x-axis,V2,I2,P2
+5.30000E+00,+5.09860E+00,+72.01E-03,+368.36E-03
+5.30100E+00,+5.09857E+00,+63.65E-03,+325.35E-03
+5.30200E+00,+5.09885E+00,+61.71E-03,+313.56E-03
+5.30300E+00,+5.09897E+00,+53.60E-03,+272.60E-03
+5.30400E+00,+5.09834E+00,+65.42E-03,+332.16E-03
+5.30500E+00,+5.09657E+00,+60.80E-03,+310.24E-03
+5.30600E+00,+5.09666E+00,+58.75E-03,+299.77E-03
+5.30700E+00,+5.09743E+00,+59.88E-03,+304.81E-03
+5.30800E+00,+5.09790E+00,+58.91E-03,+300.18E-03
+5.30900E+00,+5.09854E+00,+65.14E-03,+330.96E-03
+5.31000E+00,+5.09894E+00,+66.00E-03,+338.56E-03
+5.31100E+00,+5.10183E+00,+65.51E-03,+336.08E-03
+5.31200E+00,+5.09786E+00,+55.10E-03,+282.58E-03
+5.31300E+00,+5.09998E+00,+66.62E-03,+339.98E-03
+5.31400E+00,+5.09784E+00,+61.53E-03,+312.31E-03
+5.31500E+00,+5.09653E+00,+60.05E-03,+307.19E-03
+5.31600E+00,+5.09993E+00,+56.45E-03,+288.22E-03
+5.31700E+00,+5.09940E+00,+65.21E-03,+333.57E-03
+5.31800E+00,+5.09666E+00,+58.36E-03,+296.63E-03
+5.31900E+00,+5.09774E+00,+54.87E-03,+280.36E-03
+5.32000E+00,+5.09458E+00,+59.52E-03,+305.19E-03
+5.32100E+00,+5.09841E+00,+54.68E-03,+278.34E-03
+5.32200E+00,+5.09986E+00,+57.20E-03,+290.95E-03
+5.32300E+00,+5.09593E+00,+65.01E-03,+329.46E-03
+5.32400E+00,+5.10066E+00,+60.92E-03,+311.37E-03
+5.32500E+00,+5.09746E+00,+50.49E-03,+256.05E-03
+5.32600E+00,+5.09958E+00,+63.70E-03,+323.73E-03
+5.32700E+00,+5.09555E+00,+61.78E-03,+314.74E-03
+5.32800E+00,+5.09733E+00,+54.65E-03,+278.81E-03
+5.32900E+00,+5.09931E+00,+70.61E-03,+358.64E-03
+5.33000E+00,+5.09600E+00,+61.24E-03,+310.94E-03
+5.33100E+00,+5.09675E+00,+52.39E-03,+266.06E-03
+5.33200E+00,+5.09867E+00,+51.95E-03,+265.55E-03
+5.33300E+00,+5.09481E+00,+61.66E-03,+314.18E-03
+5.33400E+00,+5.10122E+00,+56.67E-03,+289.94E-03
+5.33500E+00,+5.09775E+00,+57.77E-03,+293.24E-03
+5.33600E+00,+5.09933E+00,+54.04E-03,+276.52E-03
+5.33700E+00,+5.09543E+00,+65.06E-03,+332.52E-03
+5.33800E+00,+5.09780E+00,+62.34E-03,+316.70E-03
+5.33900E+00,+5.09816E+00,+65.69E-03,+332.85E-03
+5.34000E+00,+5.09590E+00,+59.32E-03,+300.36E-03
+5.34100E+00,+5.09894E+00,+59.77E-03,+304.42E-03
+5.34200E+00,+5.09547E+00,+61.06E-03,+312.89E-03
+5.34300E+00,+5.09857E+00,+56.70E-03,+287.64E-03
+5.34400E+00,+5.09622E+00,+49.89E-03,+253.83E-03
+5.34500E+00,+5.09820E+00,+55.54E-03,+282.26E-03
+5.34600E+00,+5.09764E+00,+55.52E-03,+284.52E-03
+5.34700E+00,+5.09710E+00,+66.08E-03,+335.10E-03
+5.34800E+00,+5.09890E+00,+62.13E-03,+316.95E-03
+5.34900E+00,+5.09620E+00,+53.36E-03,+271.00E-03
+5.35000E+00,+5.09660E+00,+59.56E-03,+303.49E-03
+5.35100E+00,+5.10065E+00,+61.63E-03,+313.16E-03
+5.35200E+00,+5.09713E+00,+63.69E-03,+325.89E-03
+5.35300E+00,+5.09525E+00,+67.71E-03,+345.09E-03
+5.35400E+00,+5.09584E+00,+65.08E-03,+332.79E-03
+5.35500E+00,+5.09559E+00,+56.91E-03,+292.04E-03
+5.35600E+00,+5.09856E+00,+52.91E-03,+268.77E-03
+5.35700E+00,+5.09769E+00,+57.75E-03,+294.01E-03
+5.35800E+00,+5.09921E+00,+50.28E-03,+257.34E-03
+5.35900E+00,+5.09425E+00,+61.52E-03,+313.23E-03
+5.36000E+00,+5.09667E+00,+67.68E-03,+345.19E-03
+5.36100E+00,+5.09913E+00,+66.84E-03,+341.43E-03
+5.36200E+00,+5.09951E+00,+61.20E-03,+311.61E-03
+5.36300E+00,+5.09640E+00,+59.85E-03,+306.89E-03
+5.36400E+00,+5.09899E+00,+66.48E-03,+337.07E-03
+5.36500E+00,+5.09732E+00,+66.20E-03,+336.48E-03
+5.36600E+00,+5.09776E+00,+64.99E-03,+331.17E-03
+5.36700E+00,+5.10122E+00,+56.67E-03,+289.39E-03
+5.36800E+00,+5.09978E+00,+50.16E-03,+253.85E-03
+5.36900E+00,+5.10046E+00,+64.69E-03,+329.49E-03
+5.37000E+00,+5.09990E+00,+59.89E-03,+307.22E-03
+5.37100E+00,+5.09925E+00,+58.48E-03,+296.54E-03
+5.37200E+00,+5.09724E+00,+56.15E-03,+285.33E-03
+5.37300E+00,+5.09688E+00,+58.35E-03,+298.27E-03
+5.37400E+00,+5.09363E+00,+62.73E-03,+318.82E-03
+5.37500E+00,+5.10011E+00,+68.97E-03,+352.53E-03
+5.37600E+00,+5.09531E+00,+55.55E-03,+283.13E-03
+5.37700E+00,+5.09730E+00,+64.16E-03,+325.77E-03
+5.37800E+00,+5.09796E+00,+66.98E-03,+341.76E-03
+5.37900E+00,+5.09906E+00,+65.62E-03,+334.52E-03
+5.38000E+00,+5.09852E+00,+57.61E-03,+292.93E-03
+5.38100E+00,+5.10171E+00,+64.85E-03,+329.12E-03
+5.38200E+00,+5.09697E+00,+68.21E-03,+348.63E-03
+5.38300E+00,+5.09778E+00,+67.88E-03,+345.86E-03
+5.38400E+00,+5.09926E+00,+62.98E-03,+322.46E-03
+5.38500E+00,+5.09512E+00,+58.52E-03,+299.82E-03
+5.38600E+00,+5.09894E+00,+60.32E-03,+306.53E-03
+5.38700E+00,+5.09557E+00,+58.32E-03,+296.30E-03
+5.38800E+00,+5.09589E+00,+60.40E-03,+306.56E-03
+5.38900E+00,+5.09871E+00,+51.52E-03,+261.78E-03
+5.39000E+00,+5.09875E+00,+65.45E-03,+335.41E-03
+5.39100E+00,+5.09582E+00,+60.74E-03,+310.21E-03
+5.39200E+00,+5.09540E+00,+68.91E-03,+352.30E-03
+5.39300E+00,+5.10162E+00,+60.60E-03,+307.89E-03
+5.39400E+00,+5.09698E+00,+66.09E-03,+336.69E-03
+5.39500E+00,+5.09824E+00,+70.33E-03,+358.07E-03
+5.39600E+00,+5.09860E+00,+68.74E-03,+350.91E-03
+5.39700E+00,+5.10025E+00,+59.37E-03,+302.77E-03
+5.39800E+00,+5.09557E+00,+59.05E-03,+298.66E-03
+5.39900E+00,+5.09869E+00,+65.82E-03,+335.10E-03
+5.40000E+00,+5.10120E+00,+49.29E-03,+253.21E-03
+5.40100E+00,+5.09666E+00,+57.50E-03,+293.29E-03
+5.40200E+00,+5.10257E+00,+62.50E-03,+318.22E-03
+5.40300E+00,+5.09629E+00,+64.49E-03,+328.51E-03
+5.40400E+00,+5.09285E+00,+60.09E-03,+305.90E-03
+5.40500E+00,+5.09957E+00,+63.25E-03,+322.95E-03
+5.40600E+00,+5.09824E+00,+64.04E-03,+324.65E-03
+5.40700E+00,+5.09394E+00,+63.53E-03,+323.83E-03
+5.40800E+00,+5.09672E+00,+61.69E-03,+315.22E-03
+5.40900E+00,+5.09750E+00,+64.26E-03,+327.80E-03
+5.41000E+00,+5.09906E+00,+65.42E-03,+333.63E-03
+5.41100E+00,+5.09767E+00,+59.00E-03,+299.23E-03
+5.41200E+00,+5.09731E+00,+61.29E-03,+312.21E-03
+5.41300E+00,+5.09631E+00,+62.72E-03,+318.43E-03
+5.41400E+00,+5.09598E+00,+54.52E-03,+277.50E-03
+5.41500E+00,+5.10120E+00,+66.40E-03,+336.63E-03
+5.41600E+00,+5.09837E+00,+58.79E-03,+300.91E-03
+5.41700E+00,+5.09296E+00,+60.80E-03,+309.30E-03
+5.41800E+00,+5.09771E+00,+65.24E-03,+333.10E-03
+5.41900E+00,+5.09813E+00,+60.19E-03,+307.58E-03
+5.42000E+00,+5.09666E+00,+58.31E-03,+295.61E-03
+5.42100E+00,+5.09734E+00,+53.74E-03,+274.09E-03
+5.42200E+00,+5.09521E+00,+58.11E-03,+294.93E-03
+5.42300E+00,+5.09927E+00,+65.49E-03,+332.95E-03
+5.42400E+00,+5.09382E+00,+54.36E-03,+277.00E-03
+5.42500E+00,+5.09856E+00,+55.53E-03,+282.98E-03
+5.42600E+00,+5.09796E+00,+69.61E-03,+356.34E-03
+5.42700E+00,+5.09894E+00,+56.09E-03,+285.77E-03
+5.42800E+00,+5.09785E+00,+65.02E-03,+332.33E-03
+5.42900E+00,+5.09651E+00,+56.91E-03,+291.16E-03
+5.43000E+00,+5.09669E+00,+60.14E-03,+308.50E-03
+5.43100E+00,+5.09639E+00,+65.67E-03,+333.78E-03
+5.43200E+00,+5.09557E+00,+52.87E-03,+270.92E-03
+5.43300E+00,+5.09633E+00,+54.10E-03,+276.58E-03
+5.43400E+00,+5.09621E+00,+54.05E-03,+275.54E-03
+5.43500E+00,+5.09629E+00,+57.45E-03,+292.70E-03
+5.43600E+00,+5.09637E+00,+69.06E-03,+353.20E-03
+5.43700E+00,+5.09734E+00,+55.47E-03,+281.20E-03
+5.43800E+00,+5.09964E+00,+59.93E-03,+304.23E-03
+5.43900E+00,+5.09843E+00,+57.13E-03,+291.52E-03
+5.44000E+00,+5.10015E+00,+61.73E-03,+313.80E-03
+5.44100E+00,+5.09403E+00,+62.54E-03,+318.55E-03
+5.44200E+00,+5.09617E+00,+57.98E-03,+295.70E-03
+5.44300E+00,+5.09482E+00,+54.08E-03,+275.57E-03
+5.44400E+00,+5.09861E+00,+68.90E-03,+353.23E-03
+5.44500E+00,+5.09885E+00,+66.39E-03,+338.57E-03
+5.44600E+00,+5.09892E+00,+63.37E-03,+323.48E-03
+5.44700E+00,+5.10010E+00,+60.55E-03,+308.06E-03
+5.44800E+00,+5.09785E+00,+52.81E-03,+268.96E-03
+5.44900E+00,+5.09626E+00,+72.54E-03,+370.72E-03
+5.45000E+00,+5.09529E+00,+59.26E-03,+299.90E-03
+5.45100E+00,+5.10109E+00,+66.46E-03,+340.96E-03
+5.45200E+00,+5.09666E+00,+51.19E-03,+262.31E-03
+5.45300E+00,+5.09951E+00,+63.07E-03,+322.45E-03
+5.45400E+00,+5.09791E+00,+56.53E-03,+289.27E-03
+5.45500E+00,+5.09864E+00,+51.91E-03,+263.53E-03
+5.45600E+00,+5.09459E+00,+52.60E-03,+266.38E-03
+5.45700E+00,+5.09741E+00,+65.98E-03,+337.06E-03
+5.45800E+00,+5.09878E+00,+65.62E-03,+333.95E-03
+5.45900E+00,+5.09951E+00,+68.50E-03,+348.77E-03
+5.46000E+00,+5.09999E+00,+61.27E-03,+312.59E-03
+5.46100E+00,+5.09871E+00,+56.20E-03,+285.48E-03
+5.46200E+00,+5.09720E+00,+68.53E-03,+350.01E-03
+5.46300E+00,+5.09639E+00,+55.44E-03,+282.44E-03
+5.46400E+00,+5.09780E+00,+62.34E-03,+317.51E-03
+5.46500E+00,+5.09960E+00,+55.02E-03,+280.49E-03
+5.46600E+00,+5.09966E+00,+60.48E-03,+307.73E-03
+5.46700E+00,+5.09873E+00,+55.95E-03,+286.24E-03
+5.46800E+00,+5.09752E+00,+49.73E-03,+252.13E-03
+5.46900E+00,+5.09831E+00,+58.58E-03,+299.69E-03
+5.47000E+00,+5.09723E+00,+63.10E-03,+323.55E-03
+5.47100E+00,+5.09693E+00,+61.95E-03,+314.33E-03
+5.47200E+00,+5.09666E+00,+59.29E-03,+300.14E-03
+5.47300E+00,+5.09938E+00,+63.42E-03,+321.88E-03
+5.47400E+00,+5.09902E+00,+61.34E-03,+313.71E-03
+5.47500E+00,+5.09748E+00,+60.58E-03,+307.16E-03
+5.47600E+00,+5.09609E+00,+60.50E-03,+310.22E-03
+5.47700E+00,+5.09726E+00,+47.97E-03,+245.92E-03
+5.47800E+00,+5.09755E+00,+65.14E-03,+331.94E-03
+5.47900E+00,+5.09383E+00,+57.84E-03,+294.23E-03
+5.48000E+00,+5.09935E+00,+47.08E-03,+239.68E-03
+5.48100E+00,+5.09776E+00,+55.38E-03,+281.35E-03
+5.48200E+00,+5.09655E+00,+56.86E-03,+289.40E-03
+5.48300E+00,+5.09749E+00,+63.06E-03,+321.16E-03
+5.48400E+00,+5.09857E+00,+53.39E-03,+271.79E-03
+5.48500E+00,+5.09597E+00,+60.79E-03,+311.07E-03
+5.48600E+00,+5.09655E+00,+58.53E-03,+296.56E-03
+5.48700E+00,+5.09864E+00,+64.32E-03,+327.20E-03
+5.48800E+00,+5.09652E+00,+62.69E-03,+319.52E-03
+5.48900E+00,+5.09666E+00,+57.77E-03,+293.88E-03
+5.49000E+00,+5.10147E+00,+58.60E-03,+298.12E-03
+5.49100E+00,+5.09612E+00,+61.97E-03,+316.33E-03
+5.49200E+00,+5.09775E+00,+55.67E-03,+284.13E-03
+5.49300E+00,+5.09640E+00,+54.51E-03,+278.61E-03
+5.49400E+00,+5.09949E+00,+59.60E-03,+303.58E-03
+5.49500E+00,+5.09695E+00,+56.81E-03,+289.38E-03
+5.49600E+00,+5.10018E+00,+67.68E-03,+344.95E-03
+5.49700E+00,+5.09928E+00,+61.25E-03,+313.68E-03
+5.49800E+00,+5.09849E+00,+52.01E-03,+267.06E-03
+5.49900E+00,+5.09463E+00,+61.81E-03,+315.97E-03
+5.50000E+00,+5.09895E+00,+61.81E-03,+315.33E-03
+5.50100E+00,+5.09517E+00,+56.65E-03,+288.77E-03
+5.50200E+00,+5.09710E+00,+58.42E-03,+298.01E-03
+5.50300E+00,+5.09766E+00,+63.38E-03,+322.46E-03
+5.50400E+00,+5.09568E+00,+55.81E-03,+285.91E-03
+5.50500E+00,+5.09877E+00,+52.70E-03,+267.22E-03
+5.50600E+00,+5.10098E+00,+57.08E-03,+293.38E-03
+5.50700E+00,+5.10002E+00,+59.46E-03,+304.03E-03
+5.50800E+00,+5.09613E+00,+55.13E-03,+280.63E-03
+5.50900E+00,+5.10062E+00,+66.31E-03,+337.41E-03
+5.51000E+00,+5.09782E+00,+65.99E-03,+336.50E-03
+5.51100E+00,+5.09953E+00,+54.80E-03,+280.00E-03
+5.51200E+00,+5.09625E+00,+53.50E-03,+273.28E-03
+5.51300E+00,+5.09573E+00,+63.68E-03,+326.15E-03
+5.51400E+00,+5.09449E+00,+58.60E-03,+297.75E-03
+5.51500E+00,+5.09469E+00,+57.40E-03,+293.80E-03
+5.51600E+00,+5.09628E+00,+60.76E-03,+309.86E-03
+5.51700E+00,+5.09734E+00,+53.74E-03,+275.02E-03
+5.51800E+00,+5.10173E+00,+59.72E-03,+305.14E-03
+5.51900E+00,+5.09723E+00,+62.49E-03,+319.18E-03
+5.52000E+00,+5.09804E+00,+64.87E-03,+332.76E-03
+5.52100E+00,+5.09859E+00,+51.29E-03,+260.81E-03
+5.52200E+00,+5.09959E+00,+59.83E-03,+303.49E-03
+5.52300E+00,+5.09846E+00,+62.59E-03,+318.04E-03
+5.52400E+00,+5.10261E+00,+60.12E-03,+305.05E-03
+5.52500E+00,+5.09697E+00,+54.18E-03,+274.84E-03
+5.52600E+00,+5.09668E+00,+71.54E-03,+364.11E-03
+5.52700E+00,+5.09748E+00,+57.82E-03,+293.46E-03
+5.52800E+00,+5.09432E+00,+56.33E-03,+287.36E-03
+5.52900E+00,+5.09788E+00,+51.87E-03,+263.37E-03
+5.53000E+00,+5.09996E+00,+59.69E-03,+305.49E-03
+5.53100E+00,+5.10003E+00,+62.09E-03,+315.99E-03
+5.53200E+00,+5.09856E+00,+69.97E-03,+357.24E-03
+5.53300E+00,+5.09574E+00,+67.51E-03,+345.25E-03
+5.53400E+00,+5.09727E+00,+46.07E-03,+236.31E-03
+5.53500E+00,+5.10155E+00,+54.73E-03,+280.00E-03
+5.53600E+00,+5.09794E+00,+58.86E-03,+299.33E-03
+5.53700E+00,+5.09783E+00,+73.86E-03,+376.02E-03
+5.53800E+00,+5.09699E+00,+58.71E-03,+298.00E-03
+5.53900E+00,+5.09716E+00,+64.38E-03,+329.25E-03
+5.54000E+00,+5.09547E+00,+59.68E-03,+303.49E-03
+5.54100E+00,+5.09717E+00,+58.59E-03,+297.78E-03
+5.54200E+00,+5.09691E+00,+61.69E-03,+312.79E-03
+5.54300E+00,+5.09611E+00,+64.70E-03,+327.47E-03
+5.54400E+00,+5.09604E+00,+61.48E-03,+311.76E-03
+5.54500E+00,+5.09710E+00,+64.68E-03,+327.55E-03
+5.54600E+00,+5.09907E+00,+64.72E-03,+328.96E-03
+5.54700E+00,+5.09764E+00,+46.79E-03,+240.33E-03
+5.54800E+00,+5.10103E+00,+62.96E-03,+322.48E-03
+5.54900E+00,+5.09882E+00,+56.02E-03,+285.47E-03
+5.55000E+00,+5.09686E+00,+56.65E-03,+287.84E-03
+5.55100E+00,+5.10110E+00,+65.26E-03,+333.40E-03
+5.55200E+00,+5.09518E+00,+61.31E-03,+312.80E-03
+5.55300E+00,+5.09706E+00,+54.27E-03,+276.30E-03
+5.55400E+00,+5.09560E+00,+59.92E-03,+306.79E-03
+5.55500E+00,+5.09762E+00,+65.99E-03,+337.77E-03
+5.55600E+00,+5.09647E+00,+61.56E-03,+314.15E-03
+5.55700E+00,+5.09603E+00,+57.70E-03,+295.16E-03
+5.55800E+00,+5.09830E+00,+58.31E-03,+298.75E-03
+5.55900E+00,+5.09728E+00,+68.87E-03,+350.49E-03
+5.56000E+00,+5.09832E+00,+49.09E-03,+248.80E-03
+5.56100E+00,+5.09681E+00,+65.02E-03,+331.17E-03
+5.56200E+00,+5.10144E+00,+62.08E-03,+315.46E-03
+5.56300E+00,+5.09770E+00,+54.85E-03,+280.22E-03
+5.56400E+00,+5.09866E+00,+66.42E-03,+336.69E-03
+5.56500E+00,+5.09620E+00,+56.56E-03,+287.84E-03
+5.56600E+00,+5.09609E+00,+54.71E-03,+276.84E-03
+5.56700E+00,+5.09611E+00,+63.14E-03,+322.88E-03
+5.56800E+00,+5.09609E+00,+61.62E-03,+314.73E-03
+5.56900E+00,+5.09568E+00,+59.13E-03,+301.54E-03
+5.57000E+00,+5.09642E+00,+54.81E-03,+277.33E-03
+5.57100E+00,+5.09760E+00,+59.33E-03,+303.91E-03
+5.57200E+00,+5.09761E+00,+69.35E-03,+354.46E-03
+5.57300E+00,+5.09771E+00,+51.03E-03,+259.00E-03
+5.57400E+00,+5.09604E+00,+57.56E-03,+292.31E-03
+5.57500E+00,+5.09610E+00,+67.39E-03,+341.22E-03
+5.57600E+00,+5.09473E+00,+56.57E-03,+290.07E-03
+5.57700E+00,+5.09657E+00,+70.34E-03,+359.70E-03
+5.57800E+00,+5.09631E+00,+57.64E-03,+294.23E-03
+5.57900E+00,+5.09549E+00,+53.36E-03,+272.23E-03
+5.58000E+00,+5.09780E+00,+59.32E-03,+303.50E-03
+5.58100E+00,+5.09666E+00,+57.16E-03,+292.20E-03
+5.58200E+00,+5.09982E+00,+52.25E-03,+267.73E-03
+5.58300E+00,+5.10078E+00,+51.11E-03,+259.78E-03
+5.58400E+00,+5.09644E+00,+52.80E-03,+267.34E-03
+5.58500E+00,+5.09667E+00,+62.93E-03,+320.78E-03
+5.58600E+00,+5.09658E+00,+49.08E-03,+250.89E-03
+5.58700E+00,+5.09776E+00,+53.71E-03,+273.96E-03
+5.58800E+00,+5.09204E+00,+57.37E-03,+292.41E-03
+5.58900E+00,+5.10071E+00,+60.70E-03,+308.23E-03
+5.59000E+00,+5.09771E+00,+59.41E-03,+303.98E-03
+5.59100E+00,+5.09669E+00,+54.14E-03,+275.14E-03
+5.59200E+00,+5.09713E+00,+46.52E-03,+235.75E-03
+5.59300E+00,+5.09788E+00,+59.96E-03,+304.94E-03
+5.59400E+00,+5.10089E+00,+59.52E-03,+305.47E-03
+5.59500E+00,+5.10086E+00,+61.67E-03,+314.67E-03
+5.59600E+00,+5.09827E+00,+55.60E-03,+282.17E-03
+5.59700E+00,+5.09729E+00,+48.28E-03,+244.26E-03
+5.59800E+00,+5.09670E+00,+59.65E-03,+302.01E-03
+5.59900E+00,+5.09695E+00,+53.53E-03,+272.57E-03
+5.60000E+00,+5.09861E+00,+61.99E-03,+316.16E-03
+5.60100E+00,+5.09911E+00,+48.53E-03,+247.71E-03
+5.60200E+00,+5.09787E+00,+65.98E-03,+336.99E-03
+5.60300E+00,+5.09868E+00,+58.65E-03,+299.29E-03
+5.60400E+00,+5.09799E+00,+56.40E-03,+288.86E-03
+5.60500E+00,+5.09584E+00,+53.19E-03,+272.51E-03
+5.60600E+00,+5.09376E+00,+65.45E-03,+333.24E-03
+5.60700E+00,+5.09949E+00,+64.95E-03,+332.20E-03
+5.60800E+00,+5.09808E+00,+64.71E-03,+328.79E-03
+5.60900E+00,+5.09992E+00,+59.95E-03,+306.61E-03
+5.61000E+00,+5.09895E+00,+60.51E-03,+310.01E-03
+5.61100E+00,+5.09473E+00,+57.23E-03,+291.84E-03
+5.61200E+00,+5.09742E+00,+50.11E-03,+256.06E-03
+5.61300E+00,+5.09756E+00,+61.97E-03,+316.82E-03
+5.61400E+00,+5.10019E+00,+57.01E-03,+291.83E-03
+5.61500E+00,+5.09512E+00,+64.83E-03,+330.10E-03
+5.61600E+00,+5.09701E+00,+53.78E-03,+275.64E-03
+5.61700E+00,+5.09857E+00,+53.80E-03,+275.33E-03
+5.61800E+00,+5.09398E+00,+55.74E-03,+284.71E-03
+5.61900E+00,+5.09631E+00,+60.73E-03,+309.38E-03
+5.62000E+00,+5.09623E+00,+66.99E-03,+341.82E-03
+5.62100E+00,+5.09615E+00,+60.82E-03,+307.89E-03
+5.62200E+00,+5.09670E+00,+64.98E-03,+332.34E-03
+5.62300E+00,+5.10067E+00,+62.81E-03,+319.74E-03
+5.62400E+00,+5.09445E+00,+66.84E-03,+339.65E-03
+5.62500E+00,+5.09706E+00,+53.30E-03,+272.27E-03
+5.62600E+00,+5.09909E+00,+60.37E-03,+308.03E-03
+5.62700E+00,+5.09775E+00,+64.30E-03,+326.76E-03
+5.62800E+00,+5.09409E+00,+57.42E-03,+294.01E-03
+5.62900E+00,+5.09979E+00,+55.86E-03,+285.41E-03
+5.63000E+00,+5.09477E+00,+63.43E-03,+322.16E-03
+5.63100E+00,+5.09962E+00,+53.13E-03,+270.10E-03
+5.63200E+00,+5.09839E+00,+62.66E-03,+318.11E-03
+5.63300E+00,+5.09615E+00,+56.66E-03,+290.65E-03
+5.63400E+00,+5.09367E+00,+61.28E-03,+312.68E-03
+5.63500E+00,+5.09560E+00,+60.17E-03,+308.23E-03
+5.63600E+00,+5.09889E+00,+64.60E-03,+329.18E-03
+5.63700E+00,+5.09837E+00,+53.29E-03,+272.81E-03
+5.63800E+00,+5.09842E+00,+54.98E-03,+280.38E-03
+5.63900E+00,+5.10012E+00,+57.05E-03,+289.36E-03
+5.64000E+00,+5.09797E+00,+65.94E-03,+336.29E-03
+5.64100E+00,+5.09678E+00,+51.15E-03,+259.43E-03
+5.64200E+00,+5.09836E+00,+57.27E-03,+291.05E-03
+5.64300E+00,+5.10164E+00,+66.11E-03,+335.40E-03
+5.64400E+00,+5.09704E+00,+59.66E-03,+301.91E-03
+5.64500E+00,+5.09906E+00,+62.56E-03,+319.59E-03
+5.64600E+00,+5.09889E+00,+53.62E-03,+272.96E-03
+5.64700E+00,+5.09867E+00,+49.34E-03,+251.13E-03
+5.64800E+00,+5.09587E+00,+58.80E-03,+300.32E-03
+5.64900E+00,+5.10047E+00,+64.66E-03,+328.88E-03
+5.65000E+00,+5.09617E+00,+53.31E-03,+270.99E-03
+5.65100E+00,+5.09815E+00,+53.83E-03,+275.43E-03
+5.65200E+00,+5.10080E+00,+67.98E-03,+347.35E-03
+5.65300E+00,+5.09311E+00,+53.59E-03,+273.55E-03
+5.65400E+00,+5.09945E+00,+61.04E-03,+312.68E-03
+5.65500E+00,+5.09981E+00,+61.74E-03,+315.39E-03
+5.65600E+00,+5.09896E+00,+63.85E-03,+327.01E-03
+5.65700E+00,+5.10032E+00,+58.37E-03,+297.33E-03
+5.65800E+00,+5.09557E+00,+67.24E-03,+343.71E-03
+5.65900E+00,+5.09909E+00,+63.92E-03,+324.58E-03
+5.66000E+00,+5.09704E+00,+61.98E-03,+315.34E-03
+5.66100E+00,+5.09619E+00,+53.38E-03,+270.85E-03
+5.66200E+00,+5.09661E+00,+63.86E-03,+324.63E-03
+5.66300E+00,+5.09565E+00,+55.11E-03,+279.97E-03
+5.66400E+00,+5.09675E+00,+52.81E-03,+268.32E-03
+5.66500E+00,+5.09911E+00,+60.15E-03,+308.00E-03
+5.66600E+00,+5.09662E+00,+51.60E-03,+261.10E-03
+5.66700E+00,+5.09964E+00,+62.48E-03,+318.26E-03
+5.66800E+00,+5.09889E+00,+63.00E-03,+322.07E-03
+5.66900E+00,+5.09825E+00,+60.09E-03,+304.98E-03
+5.67000E+00,+5.09810E+00,+54.72E-03,+277.91E-03
+5.67100E+00,+5.09835E+00,+62.06E-03,+317.43E-03
+5.67200E+00,+5.09687E+00,+66.70E-03,+339.08E-03
+5.67300E+00,+5.09581E+00,+60.58E-03,+310.64E-03
+5.67400E+00,+5.09869E+00,+56.90E-03,+291.23E-03
+5.67500E+00,+5.09453E+00,+62.38E-03,+319.00E-03
+5.67600E+00,+5.09647E+00,+52.98E-03,+268.70E-03
+5.67700E+00,+5.09666E+00,+49.55E-03,+251.15E-03
+5.67800E+00,+5.09411E+00,+52.49E-03,+266.36E-03
+5.67900E+00,+5.10078E+00,+60.73E-03,+311.55E-03
+5.68000E+00,+5.10165E+00,+63.46E-03,+322.67E-03
+5.68100E+00,+5.09494E+00,+68.77E-03,+349.69E-03
+5.68200E+00,+5.09837E+00,+63.60E-03,+323.85E-03
+5.68300E+00,+5.09898E+00,+56.43E-03,+287.42E-03
+5.68400E+00,+5.09823E+00,+48.07E-03,+243.07E-03
+5.68500E+00,+5.09709E+00,+57.82E-03,+295.01E-03
+5.68600E+00,+5.09725E+00,+65.52E-03,+332.55E-03
+5.68700E+00,+5.09951E+00,+62.69E-03,+318.09E-03
+5.68800E+00,+5.09613E+00,+59.12E-03,+299.14E-03
+5.68900E+00,+5.09967E+00,+52.11E-03,+265.55E-03
+5.69000E+00,+5.09699E+00,+46.84E-03,+238.75E-03
+5.69100E+00,+5.09681E+00,+55.99E-03,+286.18E-03
+5.69200E+00,+5.10047E+00,+64.98E-03,+332.71E-03
+5.69300E+00,+5.09683E+00,+63.09E-03,+319.59E-03
+5.69400E+00,+5.09635E+00,+60.02E-03,+307.15E-03
+5.69500E+00,+5.09625E+00,+69.98E-03,+356.03E-03
+5.69600E+00,+5.09870E+00,+61.04E-03,+311.84E-03
+5.69700E+00,+5.09612E+00,+57.99E-03,+297.06E-03
+5.69800E+00,+5.09767E+00,+54.79E-03,+280.36E-03
+5.69900E+00,+5.09552E+00,+58.70E-03,+298.20E-03
+5.70000E+00,+5.09770E+00,+62.74E-03,+319.27E-03
+5.70100E+00,+5.09612E+00,+58.45E-03,+298.25E-03
+5.70200E+00,+5.09671E+00,+54.15E-03,+275.86E-03
+5.70300E+00,+5.10058E+00,+49.27E-03,+251.79E-03
+5.70400E+00,+5.09806E+00,+63.40E-03,+322.23E-03
+5.70500E+00,+5.09882E+00,+63.77E-03,+326.52E-03
+5.70600E+00,+5.09516E+00,+59.00E-03,+301.53E-03
+5.70700E+00,+5.09445E+00,+61.18E-03,+310.69E-03
+5.70800E+00,+5.09647E+00,+62.28E-03,+317.75E-03
+5.70900E+00,+5.10123E+00,+62.12E-03,+316.85E-03
+5.71000E+00,+5.09697E+00,+64.94E-03,+330.19E-03
